iteration,exploitability,time_elapsed,memory_mb,iters_per_sec,convergence_rate
0,183.40972222222223,0.2303938865661621,59.37890625,0.0,
50000,4.640410092804359e-05,1161.953801870346,59.41796875,43.030970697386756,99.9999746992142
100000,3.225890554858779e-05,2330.294862270355,59.41796875,42.91302427821181,30.482640750631102
100000,3.225890554858779e-05,2330.544184446335,59.421875,42.90843343257914,0.0
