iteration,exploitability,time_elapsed,memory_mb,iters_per_sec,convergence_rate
0,183.40972222222223,0.2610740661621094,59.421875,0.0,
50000,10.884297440633492,55.604785442352295,60.43359375,899.2031819246384,94.06558316061026
100000,5.689059409801729,115.52905035018921,60.43359375,865.583155897864,47.731496306199695
100000,5.689059409801729,116.09846711158752,60.43359375,861.3378151141776,0.0
